series,t,setpoint,y,u
Some-Overshoot,22.9800,1.000000,1.000000,0.500000
Some-Overshoot,23.0000,1.000000,1.000000,0.500000
Some-Overshoot,23.0200,1.000000,1.000000,0.500000
Some-Overshoot,23.0400,1.000000,1.000000,0.500000
Some-Overshoot,23.0600,1.000000,1.000000,0.500000
Some-Overshoot,23.0800,1.000000,1.000000,0.500000
Some-Overshoot,23.1000,1.000000,1.000000,0.500000
Some-Overshoot,23.1200,1.000000,1.000000,0.500000
Some-Overshoot,23.1400,1.000000,1.000000,0.500000
Some-Overshoot,23.1600,1.000000,1.000000,0.500000
Some-Overshoot,23.1800,1.000000,1.000000,0.500000
Some-Overshoot,23.2000,1.000000,1.000000,0.500000
Some-Overshoot,23.2200,1.000000,1.000000,0.500000
Some-Overshoot,23.2400,1.000000,1.000000,0.500000
Some-Overshoot,23.2600,1.000000,1.000000,0.500000
Some-Overshoot,23.2800,1.000000,1.000000,0.500000
Some-Overshoot,23.3000,1.000000,1.000000,0.500000
Some-Overshoot,23.3200,1.000000,1.000000,0.500000
Some-Overshoot,23.3400,1.000000,1.000000,0.500000
Some-Overshoot,23.3600,1.000000,1.000000,0.500000
Some-Overshoot,23.3800,1.000000,1.000000,0.500000
Some-Overshoot,23.4000,1.000000,1.000000,0.500000
Some-Overshoot,23.4200,1.000000,1.000000,0.500000
Some-Overshoot,23.4400,1.000000,1.000000,0.500000
Some-Overshoot,23.4600,1.000000,1.000000,0.500000
Some-Overshoot,23.4800,1.000000,1.000000,0.500000
Some-Overshoot,23.5000,1.000000,1.000000,0.500000
Some-Overshoot,23.5200,1.000000,1.000000,0.500000
Some-Overshoot,23.5400,1.000000,1.000000,0.500000
Some-Overshoot,23.5600,1.000000,1.000000,0.500000
Some-Overshoot,23.5800,1.000000,1.000000,0.500000
Some-Overshoot,23.6000,1.000000,1.000000,0.500000
Some-Overshoot,23.6200,1.000000,1.000000,0.500000
Some-Overshoot,23.6400,1.000000,1.000000,0.500000
Some-Overshoot,23.6600,1.000000,1.000000,0.500000
Some-Overshoot,23.6800,1.000000,1.000000,0.500000
Some-Overshoot,23.7000,1.000000,1.000000,0.500000
Some-Overshoot,23.7200,1.000000,1.000000,0.500000
Some-Overshoot,23.7400,1.000000,1.000000,0.500000
Some-Overshoot,23.7600,1.000000,1.000000,0.500000
Some-Overshoot,23.7800,1.000000,1.000000,0.500000
Some-Overshoot,23.8000,1.000000,1.000000,0.500000
Some-Overshoot,23.8200,1.000000,1.000000,0.500000
Some-Overshoot,23.8400,1.000000,1.000000,0.500000
Some-Overshoot,23.8600,1.000000,1.000000,0.500000
Some-Overshoot,23.8800,1.000000,1.000000,0.500000
Some-Overshoot,23.9000,1.000000,1.000000,0.500000
Some-Overshoot,23.9200,1.000000,1.000000,0.500000
Some-Overshoot,23.9400,1.000000,1.000000,0.500000
Some-Overshoot,23.9600,1.000000,1.000000,0.500000
Some-Overshoot,23.9800,1.000000,1.000000,0.500000
Some-Overshoot,24.0000,1.000000,1.000000,0.500000
Some-Overshoot,24.0200,1.000000,1.000000,0.500000
Some-Overshoot,24.0400,1.000000,1.000000,0.500000
Some-Overshoot,24.0600,1.000000,1.000000,0.500000
Some-Overshoot,24.0800,1.000000,1.000000,0.500000
Some-Overshoot,24.1000,1.000000,1.000000,0.500000
Some-Overshoot,24.1200,1.000000,1.000000,0.500000
Some-Overshoot,24.1400,1.000000,1.000000,0.500000
Some-Overshoot,24.1600,1.000000,1.000000,0.500000
Some-Overshoot,24.1800,1.000000,1.000000,0.500000
Some-Overshoot,24.2000,1.000000,1.000000,0.500000
Some-Overshoot,24.2200,1.000000,1.000000,0.500000
Some-Overshoot,24.2400,1.000000,1.000000,0.500000
Some-Overshoot,24.2600,1.000000,1.000000,0.500000
Some-Overshoot,24.2800,1.000000,1.000000,0.500000
Some-Overshoot,24.3000,1.000000,1.000000,0.500000
Some-Overshoot,24.3200,1.000000,1.000000,0.500000
Some-Overshoot,24.3400,1.000000,1.000000,0.500000
Some-Overshoot,24.3600,1.000000,1.000000,0.500000
Some-Overshoot,24.3800,1.000000,1.000000,0.500000
Some-Overshoot,24.4000,1.000000,1.000000,0.500000
Some-Overshoot,24.4200,1.000000,1.000000,0.500000
Some-Overshoot,24.4400,1.000000,1.000000,0.500000
Some-Overshoot,24.4600,1.000000,1.000000,0.500000
Some-Overshoot,24.4800,1.000000,1.000000,0.500000
Some-Overshoot,24.5000,1.000000,1.000000,0.500000
Some-Overshoot,24.5200,1.000000,1.000000,0.500000
Some-Overshoot,24.5400,1.000000,1.000000,0.500000
Some-Overshoot,24.5600,1.000000,1.000000,0.500000
Some-Overshoot,24.5800,1.000000,1.000000,0.500000
Some-Overshoot,24.6000,1.000000,1.000000,0.500000
Some-Overshoot,24.6200,1.000000,1.000000,0.500000
Some-Overshoot,24.6400,1.000000,1.000000,0.500000
Some-Overshoot,24.6600,1.000000,1.000000,0.500000
Some-Overshoot,24.6800,1.000000,1.000000,0.500000
Some-Overshoot,24.7000,1.000000,1.000000,0.500000
Some-Overshoot,24.7200,1.000000,1.000000,0.500000
Some-Overshoot,24.7400,1.000000,1.000000,0.500000
Some-Overshoot,24.7600,1.000000,1.000000,0.500000
Some-Overshoot,24.7800,1.000000,1.000000,0.500000
Some-Overshoot,24.8000,1.000000,1.000000,0.500000
Some-Overshoot,24.8200,1.000000,1.000000,0.500000
Some-Overshoot,24.8400,1.000000,1.000000,0.500000
Some-Overshoot,24.8600,1.000000,1.000000,0.500000
Some-Overshoot,24.8800,1.000000,1.000000,0.500000
Some-Overshoot,24.9000,1.000000,1.000000,0.500000
Some-Overshoot,24.9200,1.000000,1.000000,0.500000
Some-Overshoot,24.9400,1.000000,1.000000,0.500000
Some-Overshoot,24.9600,1.000000,1.000000,0.500000
Some-Overshoot,24.9800,1.000000,1.000000,0.500000
No-Overshoot,0.0000,1.000000,0.000000,0.599900
No-Overshoot,0.0200,1.000000,0.000000,0.621666
No-Overshoot,0.0400,1.000000,0.000000,0.643432
No-Overshoot,0.0600,1.000000,0.000000,0.665199
No-Overshoot,0.0800,1.000000,0.000000,0.686965
No-Overshoot,0.1000,1.000000,0.000000,0.708731
No-Overshoot,0.1200,1.000000,0.000000,0.730497
No-Overshoot,0.1400,1.000000,0.000000,0.752264
No-Overshoot,0.1600,1.000000,0.000000,0.774030
No-Overshoot,0.1800,1.000000,0.000000,0.795796
No-Overshoot,0.2000,1.000000,0.000000,0.817562
No-Overshoot,0.2200,1.000000,0.000000,0.839329
No-Overshoot,0.2400,1.000000,0.000000,0.861095
No-Overshoot,0.2600,1.000000,0.000000,0.882861
No-Overshoot,0.2800,1.000000,0.000000,0.904628
No-Overshoot,0.3000,1.000000,0.011938,0.926394
No-Overshoot,0.3200,1.000000,0.036107,0.835028
No-Overshoot,0.3400,1.000000,0.060659,0.779474
No-Overshoot,0.3600,1.000000,0.085587,0.745608
No-Overshoot,0.3800,1.000000,0.110884,0.724774
No-Overshoot,0.4000,1.000000,0.136541,0.711659
No-Overshoot,0.4200,1.000000,0.162553,0.703007
No-Overshoot,0.4400,1.000000,0.188911,0.696817
No-Overshoot,0.4600,1.000000,0.215610,0.691863
No-Overshoot,0.4800,1.000000,0.242642,0.687389
No-Overshoot,0.5000,1.000000,0.270000,0.682932
No-Overshoot,0.5200,1.000000,0.297679,0.678206
No-Overshoot,0.5400,1.000000,0.325672,0.673032
No-Overshoot,0.5600,1.000000,0.353972,0.667302
No-Overshoot,0.5800,1.000000,0.382575,0.660944
No-Overshoot,0.6000,1.000000,0.411472,0.653916
No-Overshoot,0.6200,1.000000,0.437183,0.652641
No-Overshoot,0.6400,1.000000,0.459875,0.667384
No-Overshoot,0.6600,1.000000,0.480589,0.686463
No-Overshoot,0.6800,1.000000,0.499957,0.704847
No-Overshoot,0.7000,1.000000,0.518356,0.720764
No-Overshoot,0.7200,1.000000,0.536010,0.733933
No-Overshoot,0.7400,1.000000,0.553048,0.744679
No-Overshoot,0.7600,1.000000,0.569544,0.753508
No-Overshoot,0.7800,1.000000,0.585532,0.760922
No-Overshoot,0.8000,1.000000,0.601028,0.767350
No-Overshoot,0.8200,1.000000,0.616033,0.773131
No-Overshoot,0.8400,1.000000,0.630541,0.778524
No-Overshoot,0.8600,1.000000,0.644540,0.783719
No-Overshoot,0.8800,1.000000,0.658017,0.788860
No-Overshoot,0.9000,1.000000,0.670955,0.794050
No-Overshoot,0.9200,1.000000,0.683466,0.799368
No-Overshoot,0.9400,1.000000,0.696197,0.802585
No-Overshoot,0.9600,1.000000,0.709406,0.802159
No-Overshoot,0.9800,1.000000,0.723097,0.798838
No-Overshoot,1.0000,1.000000,0.737173,0.793802
No-Overshoot,1.0200,1.000000,0.751518,0.788018
No-Overshoot,1.0400,1.000000,0.766028,0.782104
No-Overshoot,1.0600,1.000000,0.780618,0.776384
No-Overshoot,1.0800,1.000000,0.795225,0.770972
No-Overshoot,1.1000,1.000000,0.809806,0.765859
No-Overshoot,1.1200,1.000000,0.824333,0.760974
No-Overshoot,1.1400,1.000000,0.838789,0.756219
No-Overshoot,1.1600,1.000000,0.853167,0.751492
No-Overshoot,1.1800,1.000000,0.867463,0.746702
No-Overshoot,1.2000,1.000000,0.881681,0.741770
No-Overshoot,1.2200,1.000000,0.895827,0.736629
No-Overshoot,1.2400,1.000000,0.909850,0.731294
No-Overshoot,1.2600,1.000000,0.923614,0.726258
No-Overshoot,1.2800,1.000000,0.937000,0.721970
No-Overshoot,1.3000,1.000000,0.949935,0.718556
No-Overshoot,1.3200,1.000000,0.962391,0.715897
No-Overshoot,1.3400,1.000000,0.974366,0.713770
No-Overshoot,1.3600,1.000000,0.985875,0.711944
No-Overshoot,1.3800,1.000000,0.996938,0.710234
No-Overshoot,1.4000,1.000000,1.007577,0.708511
No-Overshoot,1.4200,1.000000,1.017810,0.706704
No-Overshoot,1.4400,1.000000,1.027651,0.704784
No-Overshoot,1.4600,1.000000,1.037110,0.702752
No-Overshoot,1.4800,1.000000,1.046192,0.700629
No-Overshoot,1.5000,1.000000,1.054902,0.698448
No-Overshoot,1.5200,1.000000,1.063237,0.696243
No-Overshoot,1.5400,1.000000,1.071197,0.694052
No-Overshoot,1.5600,1.000000,1.078796,0.691874
No-Overshoot,1.5800,1.000000,1.086066,0.689612
No-Overshoot,1.6000,1.000000,1.093049,0.687140
No-Overshoot,1.6200,1.000000,1.099781,0.684368
No-Overshoot,1.6400,1.000000,1.106291,0.681264
No-Overshoot,1.6600,1.000000,1.112598,0.677851
No-Overshoot,1.6800,1.000000,1.118711,0.674182
No-Overshoot,1.7000,1.000000,1.124635,0.670319
No-Overshoot,1.7200,1.000000,1.130371,0.666324
No-Overshoot,1.7400,1.000000,1.135918,0.662244
No-Overshoot,1.7600,1.000000,1.141277,0.658115
No-Overshoot,1.7800,1.000000,1.146446,0.653960
No-Overshoot,1.8000,1.000000,1.151427,0.649789
No-Overshoot,1.8200,1.000000,1.156222,0.645603
No-Overshoot,1.8400,1.000000,1.160835,0.641399
No-Overshoot,1.8600,1.000000,1.165270,0.637169
No-Overshoot,1.8800,1.000000,1.169530,0.632913
No-Overshoot,1.9000,1.000000,1.173609,0.628655
No-Overshoot,1.9200,1.000000,1.177501,0.624433
No-Overshoot,1.9400,1.000000,1.181196,0.620286
No-Overshoot,1.9600,1.000000,1.184686,0.616243
No-Overshoot,1.9800,1.000000,1.187963,0.612321
No-Overshoot,2.0000,1.000000,1.191025,0.608520
No-Overshoot,2.0200,1.000000,1.193869,0.604834
No-Overshoot,2.0400,1.000000,1.196496,0.601248
No-Overshoot,2.0600,1.000000,1.198907,0.597749
No-Overshoot,2.0800,1.000000,1.201107,0.594322
No-Overshoot,2.1000,1.000000,1.203098,0.590958
No-Overshoot,2.1200,1.000000,1.204884,0.587650
No-Overshoot,2.1400,1.000000,1.206468,0.584394
No-Overshoot,2.1600,1.000000,1.207854,0.581192
No-Overshoot,2.1800,1.000000,1.209044,0.578046
No-Overshoot,2.2000,1.000000,1.210041,0.574958
No-Overshoot,2.2200,1.000000,1.210852,0.571925
No-Overshoot,2.2400,1.000000,1.211481,0.568938
No-Overshoot,2.2600,1.000000,1.211936,0.565987
No-Overshoot,2.2800,1.000000,1.212226,0.563060
No-Overshoot,2.3000,1.000000,1.212359,0.560147
No-Overshoot,2.3200,1.000000,1.212341,0.557244
No-Overshoot,2.3400,1.000000,1.212182,0.554350
No-Overshoot,2.3600,1.000000,1.211885,0.551466
No-Overshoot,2.3800,1.000000,1.211459,0.548597
No-Overshoot,2.4000,1.000000,1.210907,0.545748
No-Overshoot,2.4200,1.000000,1.210234,0.542923
No-Overshoot,2.4400,1.000000,1.209445,0.540127
No-Overshoot,2.4600,1.000000,1.208545,0.537363
No-Overshoot,2.4800,1.000000,1.207537,0.534634
No-Overshoot,2.5000,1.000000,1.206426,0.531939
No-Overshoot,2.5200,1.000000,1.205217,0.529281
No-Overshoot,2.5400,1.000000,1.203913,0.526661
No-Overshoot,2.5600,1.000000,1.202518,0.524081
No-Overshoot,2.5800,1.000000,1.201034,0.521546
No-Overshoot,2.6000,1.000000,1.199463,0.519060
No-Overshoot,2.6200,1.000000,1.197809,0.516628
No-Overshoot,2.6400,1.000000,1.196073,0.514254
No-Overshoot,2.6600,1.000000,1.194257,0.511941
No-Overshoot,2.6800,1.000000,1.192364,0.509691
No-Overshoot,2.7000,1.000000,1.190394,0.507504
No-Overshoot,2.7200,1.000000,1.188352,0.505380
No-Overshoot,2.7400,1.000000,1.186239,0.503318
No-Overshoot,2.7600,1.000000,1.184058,0.501317
No-Overshoot,2.7800,1.000000,1.181812,0.499377
No-Overshoot,2.8000,1.000000,1.179503,0.497496
No-Overshoot,2.8200,1.000000,1.177134,0.495673
No-Overshoot,2.8400,1.000000,1.174708,0.493909
No-Overshoot,2.8600,1.000000,1.172228,0.492203
No-Overshoot,2.8800,1.000000,1.169696,0.490554
No-Overshoot,2.9000,1.000000,1.167115,0.488960
No-Overshoot,2.9200,1.000000,1.164488,0.487420
No-Overshoot,2.9400,1.000000,1.161819,0.485933
No-Overshoot,2.9600,1.000000,1.159110,0.484495
No-Overshoot,2.9800,1.000000,1.156365,0.483105
No-Overshoot,3.0000,1.000000,1.153587,0.481763
No-Overshoot,3.0200,1.000000,1.150780,0.480464
No-Overshoot,3.0400,1.000000,1.147946,0.479211
No-Overshoot,3.0600,1.000000,1.145088,0.478002
No-Overshoot,3.0800,1.000000,1.142209,0.476835
No-Overshoot,3.1000,1.000000,1.139313,0.475713
No-Overshoot,3.1200,1.000000,1.136401,0.474631
No-Overshoot,3.1400,1.000000,1.133476,0.473593
No-Overshoot,3.1600,1.000000,1.130541,0.472597
No-Overshoot,3.1800,1.000000,1.127598,0.471642
No-Overshoot,3.2000,1.000000,1.124649,0.470728
No-Overshoot,3.2200,1.000000,1.121698,0.469854
No-Overshoot,3.2400,1.000000,1.118746,0.469021
No-Overshoot,3.2600,1.000000,1.115794,0.468227
No-Overshoot,3.2800,1.000000,1.112846,0.467475
No-Overshoot,3.3000,1.000000,1.109902,0.466762
No-Overshoot,3.3200,1.000000,1.106965,0.466090
No-Overshoot,3.3400,1.000000,1.104036,0.465459
No-Overshoot,3.3600,1.000000,1.101117,0.464867
No-Overshoot,3.3800,1.000000,1.098208,0.464315
No-Overshoot,3.4000,1.000000,1.095313,0.463802
No-Overshoot,3.4200,1.000000,1.092431,0.463328
No-Overshoot,3.4400,1.000000,1.089565,0.462892
No-Overshoot,3.4600,1.000000,1.086716,0.462492
No-Overshoot,3.4800,1.000000,1.083886,0.462130
No-Overshoot,3.5000,1.000000,1.081074,0.461804
No-Overshoot,3.5200,1.000000,1.078283,0.461513
No-Overshoot,3.5400,1.000000,1.075515,0.461257
No-Overshoot,3.5600,1.000000,1.072769,0.461034
No-Overshoot,3.5800,1.000000,1.070047,0.460844
No-Overshoot,3.6000,1.000000,1.067351,0.460687
No-Overshoot,3.6200,1.000000,1.064681,0.460560
No-Overshoot,3.6400,1.000000,1.062038,0.460464
No-Overshoot,3.6600,1.000000,1.059424,0.460397
No-Overshoot,3.6800,1.000000,1.056839,0.460358
No-Overshoot,3.7000,1.000000,1.054285,0.460347
No-Overshoot,3.7200,1.000000,1.051763,0.460362
No-Overshoot,3.7400,1.000000,1.049272,0.460403
No-Overshoot,3.7600,1.000000,1.046815,0.460468
No-Overshoot,3.7800,1.000000,1.044392,0.460558
No-Overshoot,3.8000,1.000000,1.042003,0.460671
No-Overshoot,3.8200,1.000000,1.039650,0.460807
No-Overshoot,3.8400,1.000000,1.037333,0.460965
No-Overshoot,3.8600,1.000000,1.035053,0.461143
No-Overshoot,3.8800,1.000000,1.032810,0.461342
No-Overshoot,3.9000,1.000000,1.030605,0.461561
No-Overshoot,3.9200,1.000000,1.028438,0.461800
No-Overshoot,3.9400,1.000000,1.026310,0.462056
No-Overshoot,3.9600,1.000000,1.024221,0.462330
No-Overshoot,3.9800,1.000000,1.022172,0.462622
No-Overshoot,4.0000,1.000000,1.020163,0.462930
No-Overshoot,4.0200,1.000000,1.018193,0.463255
No-Overshoot,4.0400,1.000000,1.016265,0.463595
No-Overshoot,4.0600,1.000000,1.014376,0.463950
No-Overshoot,4.0800,1.000000,1.012529,0.464320
No-Overshoot,4.1000,1.000000,1.010722,0.464703
No-Overshoot,4.1200,1.000000,1.008956,0.465100
No-Overshoot,4.1400,1.000000,1.007231,0.465510
No-Overshoot,4.1600,1.000000,1.005547,0.465931
No-Overshoot,4.1800,1.000000,1.003905,0.466364
No-Overshoot,4.2000,1.000000,1.002303,0.466808
No-Overshoot,4.2200,1.000000,1.000742,0.467262
No-Overshoot,4.2400,1.000000,0.999222,0.467727
No-Overshoot,4.2600,1.000000,0.997743,0.468200
No-Overshoot,4.2800,1.000000,0.996304,0.468683
No-Overshoot,4.3000,1.000000,0.994906,0.469173
No-Overshoot,4.3200,1.000000,0.993549,0.469671
No-Overshoot,4.3400,1.000000,0.992231,0.470176
No-Overshoot,4.3600,1.000000,0.990954,0.470688
No-Overshoot,4.3800,1.000000,0.989716,0.471205
No-Overshoot,4.4000,1.000000,0.988518,0.471728
No-Overshoot,4.4200,1.000000,0.987360,0.472256
No-Overshoot,4.4400,1.000000,0.986240,0.472788
No-Overshoot,4.4600,1.000000,0.985159,0.473324
No-Overshoot,4.4800,1.000000,0.984117,0.473864
No-Overshoot,4.5000,1.000000,0.983112,0.474406
No-Overshoot,4.5200,1.000000,0.982146,0.474952
No-Overshoot,4.5400,1.000000,0.981216,0.475499
No-Overshoot,4.5600,1.000000,0.980324,0.476047
No-Overshoot,4.5800,1.000000,0.979469,0.476597
No-Overshoot,4.6000,1.000000,0.978650,0.477148
No-Overshoot,4.6200,1.000000,0.977867,0.477699
No-Overshoot,4.6400,1.000000,0.977119,0.478251
No-Overshoot,4.6600,1.000000,0.976406,0.478802
No-Overshoot,4.6800,1.000000,0.975728,0.479352
No-Overshoot,4.7000,1.000000,0.975083,0.479901
No-Overshoot,4.7200,1.000000,0.974473,0.480449
No-Overshoot,4.7400,1.000000,0.973895,0.480996
No-Overshoot,4.7600,1.000000,0.973351,0.481540
No-Overshoot,4.7800,1.000000,0.972838,0.482083
No-Overshoot,4.8000,1.000000,0.972357,0.482622
No-Overshoot,4.8200,1.000000,0.971907,0.483159
No-Overshoot,4.8400,1.000000,0.971487,0.483693
No-Overshoot,4.8600,1.000000,0.971098,0.484224
No-Overshoot,4.8800,1.000000,0.970738,0.484751
No-Overshoot,4.9000,1.000000,0.970407,0.485274
No-Overshoot,4.9200,1.000000,0.970105,0.485793
No-Overshoot,4.9400,1.000000,0.969830,0.486307
No-Overshoot,4.9600,1.000000,0.969582,0.486817
No-Overshoot,4.9800,1.000000,0.969361,0.487322
No-Overshoot,5.0000,1.000000,0.969167,0.487823
No-Overshoot,5.0200,1.000000,0.968998,0.488318
No-Overshoot,5.0400,1.000000,0.968854,0.488808
No-Overshoot,5.0600,1.000000,0.968734,0.489292
No-Overshoot,5.0800,1.000000,0.968638,0.489771
No-Overshoot,5.1000,1.000000,0.968566,0.490243
No-Overshoot,5.1200,1.000000,0.968516,0.490710
No-Overshoot,5.1400,1.000000,0.968488,0.491170
No-Overshoot,5.1600,1.000000,0.968482,0.491624
No-Overshoot,5.1800,1.000000,0.968497,0.492072
No-Overshoot,5.2000,1.000000,0.968533,0.492512
No-Overshoot,5.2200,1.000000,0.968588,0.492947
No-Overshoot,5.2400,1.000000,0.968663,0.493374
No-Overshoot,5.2600,1.000000,0.968756,0.493794
No-Overshoot,5.2800,1.000000,0.968868,0.494208
No-Overshoot,5.3000,1.000000,0.968997,0.494614
No-Overshoot,5.3200,1.000000,0.969143,0.495013
No-Overshoot,5.3400,1.000000,0.969306,0.495404
No-Overshoot,5.3600,1.000000,0.969485,0.495789
No-Overshoot,5.3800,1.000000,0.969680,0.496166
No-Overshoot,5.4000,1.000000,0.969889,0.496535
No-Overshoot,5.4200,1.000000,0.970113,0.496897
No-Overshoot,5.4400,1.000000,0.970350,0.497251
No-Overshoot,5.4600,1.000000,0.970601,0.497598
No-Overshoot,5.4800,1.000000,0.970865,0.497937
No-Overshoot,5.5000,1.000000,0.971141,0.498269
No-Overshoot,5.5200,1.000000,0.971429,0.498593
No-Overshoot,5.5400,1.000000,0.971728,0.498909
No-Overshoot,5.5600,1.000000,0.972038,0.499217
No-Overshoot,5.5800,1.000000,0.972358,0.499518
No-Overshoot,5.6000,1.000000,0.972688,0.499812
No-Overshoot,5.6200,1.000000,0.973028,0.500097
No-Overshoot,5.6400,1.000000,0.973376,0.500375
No-Overshoot,5.6600,1.000000,0.973733,0.500645
No-Overshoot,5.6800,1.000000,0.974097,0.500908
No-Overshoot,5.7000,1.000000,0.974469,0.501163
No-Overshoot,5.7200,1.000000,0.974848,0.501411
No-Overshoot,5.7400,1.000000,0.975234,0.501651
No-Overshoot,5.7600,1.000000,0.975626,0.501884
No-Overshoot,5.7800,1.000000,0.976024,0.502109
No-Overshoot,5.8000,1.000000,0.976427,0.502327
No-Overshoot,5.8200,1.000000,0.976834,0.502538
No-Overshoot,5.8400,1.000000,0.977247,0.502741
No-Overshoot,5.8600,1.000000,0.977663,0.502937
No-Overshoot,5.8800,1.000000,0.978084,0.503126
No-Overshoot,5.9000,1.000000,0.978507,0.503308
No-Overshoot,5.9200,1.000000,0.978934,0.503483
No-Overshoot,5.9400,1.000000,0.979363,0.503651
No-Overshoot,5.9600,1.000000,0.979795,0.503812
No-Overshoot,5.9800,1.000000,0.980228,0.503966
No-Overshoot,6.0000,1.000000,0.980663,0.504114
No-Overshoot,6.0200,1.000000,0.981100,0.504255
No-Overshoot,6.0400,1.000000,0.981537,0.504389
No-Overshoot,6.0600,1.000000,0.981975,0.504517
No-Overshoot,6.0800,1.000000,0.982413,0.504638
No-Overshoot,6.1000,1.000000,0.982851,0.504753
No-Overshoot,6.1200,1.000000,0.983289,0.504862
No-Overshoot,6.1400,1.000000,0.983727,0.504965
No-Overshoot,6.1600,1.000000,0.984163,0.505062
No-Overshoot,6.1800,1.000000,0.984599,0.505153
No-Overshoot,6.2000,1.000000,0.985033,0.505238
No-Overshoot,6.2200,1.000000,0.985466,0.505318
No-Overshoot,6.2400,1.000000,0.985896,0.505392
No-Overshoot,6.2600,1.000000,0.986325,0.505460
No-Overshoot,6.2800,1.000000,0.986751,0.505522
No-Overshoot,6.3000,1.000000,0.987175,0.505580
No-Overshoot,6.3200,1.000000,0.987596,0.505632
No-Overshoot,6.3400,1.000000,0.988014,0.505679
No-Overshoot,6.3600,1.000000,0.988429,0.505721
No-Overshoot,6.3800,1.000000,0.988841,0.505759
No-Overshoot,6.4000,1.000000,0.989249,0.505791
No-Overshoot,6.4200,1.000000,0.989654,0.505819
No-Overshoot,6.4400,1.000000,0.990054,0.505842
No-Overshoot,6.4600,1.000000,0.990451,0.505861
No-Overshoot,6.4800,1.000000,0.990843,0.505875
No-Overshoot,6.5000,1.000000,0.991231,0.505885
No-Overshoot,6.5200,1.000000,0.991614,0.505891
No-Overshoot,6.5400,1.000000,0.991993,0.505893
No-Overshoot,6.5600,1.000000,0.992367,0.505891
No-Overshoot,6.5800,1.000000,0.992736,0.505885
No-Overshoot,6.6000,1.000000,0.993101,0.505875
No-Overshoot,6.6200,1.000000,0.993460,0.505862
No-Overshoot,6.6400,1.000000,0.993814,0.505845
No-Overshoot,6.6600,1.000000,0.994162,0.505825
No-Overshoot,6.6800,1.000000,0.994506,0.505801
No-Overshoot,6.7000,1.000000,0.994844,0.505774
No-Overshoot,6.7200,1.000000,0.995176,0.505744
No-Overshoot,6.7400,1.000000,0.995503,0.505711
No-Overshoot,6.7600,1.000000,0.995824,0.505675
No-Overshoot,6.7800,1.000000,0.996139,0.505637
No-Overshoot,6.8000,1.000000,0.996448,0.505596
No-Overshoot,6.8200,1.000000,0.996752,0.505551
No-Overshoot,6.8400,1.000000,0.997050,0.505505
No-Overshoot,6.8600,1.000000,0.997341,0.505456
No-Overshoot,6.8800,1.000000,0.997627,0.505405
No-Overshoot,6.9000,1.000000,0.997907,0.505351
No-Overshoot,6.9200,1.000000,0.998181,0.505296
No-Overshoot,6.9400,1.000000,0.998448,0.505238
No-Overshoot,6.9600,1.000000,0.998710,0.505179
No-Overshoot,6.9800,1.000000,0.998965,0.505117
No-Overshoot,7.0000,1.000000,0.999215,0.505054
No-Overshoot,7.0200,1.000000,0.999458,0.504989
No-Overshoot,7.0400,1.000000,0.999695,0.504923
No-Overshoot,7.0600,1.000000,0.999927,0.504855
No-Overshoot,7.0800,1.000000,1.000152,0.504786
No-Overshoot,7.1000,1.000000,1.000371,0.504715
No-Overshoot,7.1200,1.000000,1.000584,0.504643
No-Overshoot,7.1400,1.000000,1.000790,0.504570
No-Overshoot,7.1600,1.000000,1.000991,0.504496
No-Overshoot,7.1800,1.000000,1.001186,0.504421
No-Overshoot,7.2000,1.000000,1.001375,0.504344
No-Overshoot,7.2200,1.000000,1.001558,0.504267
No-Overshoot,7.2400,1.000000,1.001735,0.504189
No-Overshoot,7.2600,1.000000,1.001907,0.504111
No-Overshoot,7.2800,1.000000,1.002072,0.504032
No-Overshoot,7.3000,1.000000,1.002232,0.503952
No-Overshoot,7.3200,1.000000,1.002386,0.503872
No-Overshoot,7.3400,1.000000,1.002534,0.503792
No-Overshoot,7.3600,1.000000,1.002677,0.503711
No-Overshoot,7.3800,1.000000,1.002814,0.503630
No-Overshoot,7.4000,1.000000,1.002946,0.503548
No-Overshoot,7.4200,1.000000,1.003072,0.503466
No-Overshoot,7.4400,1.000000,1.003193,0.503384
No-Overshoot,7.4600,1.000000,1.003309,0.503302
No-Overshoot,7.4800,1.000000,1.003419,0.503220
No-Overshoot,7.5000,1.000000,1.003524,0.503139
No-Overshoot,7.5200,1.000000,1.003624,0.503057
No-Overshoot,7.5400,1.000000,1.003719,0.502975
No-Overshoot,7.5600,1.000000,1.003809,0.502894
No-Overshoot,7.5800,1.000000,1.003894,0.502812
No-Overshoot,7.6000,1.000000,1.003974,0.502731
No-Overshoot,7.6200,1.000000,1.004050,0.502650
No-Overshoot,7.6400,1.000000,1.004120,0.502570
No-Overshoot,7.6600,1.000000,1.004187,0.502491
No-Overshoot,7.6800,1.000000,1.004248,0.502412
No-Overshoot,7.7000,1.000000,1.004305,0.502333
No-Overshoot,7.7200,1.000000,1.004358,0.502255
No-Overshoot,7.7400,1.000000,1.004407,0.502177
No-Overshoot,7.7600,1.000000,1.004451,0.502100
No-Overshoot,7.7800,1.000000,1.004491,0.502023
No-Overshoot,7.8000,1.000000,1.004527,0.501948
No-Overshoot,7.8200,1.000000,1.004560,0.501873
No-Overshoot,7.8400,1.000000,1.004588,0.501798
No-Overshoot,7.8600,1.000000,1.004613,0.501724
